date,temperature_2m,HDD,CDD
2024-09-16 08:00:00-04:00,62.7719,2.228099822998047,0.0
2024-09-16 09:00:00-04:00,67.5419,0.0,2.541900634765625
2024-09-16 10:00:00-04:00,71.8619,0.0,6.861900329589844
2024-09-16 11:00:00-04:00,75.7319,0.0,10.731903076171875
2024-09-16 12:00:00-04:00,78.3419,0.0,13.341903686523438
2024-09-16 13:00:00-04:00,79.9619,0.0,14.961898803710938
2024-09-16 14:00:00-04:00,81.4919,0.0,16.491897583007812
2024-09-16 15:00:00-04:00,82.7519,0.0,17.75189971923828
2024-09-16 16:00:00-04:00,83.0219,0.0,18.021896362304688
2024-09-16 17:00:00-04:00,81.6719,0.0,16.671897888183594
2024-09-16 18:00:00-04:00,78.2519,0.0,13.251899719238281
2024-09-16 19:00:00-04:00,75.3719,0.0,10.371902465820312
2024-09-16 20:00:00-04:00,72.6719,0.0,7.671897888183594
2024-09-16 21:00:00-04:00,69.7919,0.0,4.791900634765625
2024-09-16 22:00:00-04:00,68.1719,0.0,3.1718978881835938
2024-09-16 23:00:00-04:00,66.4619,0.0,1.4618988037109375
2024-09-17 00:00:00-04:00,65.0219,0.0,0.0218963623046875
2024-09-17 01:00:00-04:00,63.671898,1.3281021118164062,0.0
2024-09-17 02:00:00-04:00,63.4919,1.5080986022949219,0.0
2024-09-17 03:00:00-04:00,61.961903,3.038097381591797,0.0
2024-09-17 04:00:00-04:00,60.4319,4.5680999755859375,0.0
2024-09-17 05:00:00-04:00,59.5319,5.468101501464844,0.0
2024-09-17 06:00:00-04:00,58.451897,6.548103332519531,0.0
2024-09-17 07:00:00-04:00,58.0919,6.908100128173828,0.0
2024-09-17 08:00:00-04:00,61.691902,3.3080978393554688,0.0
2024-09-17 09:00:00-04:00,66.1919,0.0,1.1919021606445312
2024-09-17 10:00:00-04:00,69.0719,0.0,4.0718994140625
2024-09-17 11:00:00-04:00,73.8419,0.0,8.841903686523438
2024-09-17 12:00:00-04:00,77.6219,0.0,12.621902465820312
2024-09-17 13:00:00-04:00,78.7919,0.0,13.791900634765625
2024-09-17 14:00:00-04:00,80.2319,0.0,15.231903076171875
2024-09-17 15:00:00-04:00,81.2219,0.0,16.221900939941406
2024-09-17 16:00:00-04:00,82.6619,0.0,17.661903381347656
2024-09-17 17:00:00-04:00,81.5819,0.0,16.58190155029297
2024-09-17 18:00:00-04:00,78.0719,0.0,13.0718994140625
2024-09-17 19:00:00-04:00,73.4819,0.0,8.481903076171875
2024-09-17 20:00:00-04:00,69.2519,0.0,4.251899719238281
2024-09-17 21:00:00-04:00,66.1019,0.0,1.101898193359375
2024-09-17 22:00:00-04:00,64.9319,0.0680999755859375,0.0
