time,Boiler 1 MBtu,Boiler 2 MBtu,Total Boiler NG Consumption (MBtu),Pump 4a kW (Correlated),Pump 4b kW (Correlated),Heating System kW,AHU 19 Total kW (Correlated),HRU Total kW (Correlated),Pump 1a kW (Formula Based),Pump 1b kW (Formula Based),Pump 2a kW (Correlated),Pump 2b kW (Correlated),Pump 3a kW (Formula Based),Pump 3b kW (Formula Based),Tower Fan 1 kW (Correlated),Tower Fan 2 kW (Correlated),Chiller kW,Total CHW kW
2024-09-25 12:00:00-04:00,62.17160212604404,0.0,62.17160212604404,0.0458391928250984,4.757860282040905,4.803699474866003,7.786572451884909,19.241974456728627,0.0,21.89876670705396,0.13402556,7.234762200114526,0.0,22.37099616,0.09317541598792745,0.10425425468320747,439.96666463216144,491.80264493000107
2024-09-25 13:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,3.2466491788455745,3.2924883716706725,7.611675254364291,19.24891503973483,0.0,3.7044677778202293,0.13402556,1.1998529415584982,0.0,5.59274904,0.023952215761611963,0.026800206639933613,114.83333333333333,125.5151810751136
2024-09-25 14:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,5.143577295159044,5.1894164879841425,7.8645249783386255,19.24004988623887,0.0,36.01823637793247,0.13402556,5.810947520883656,0.0,18.6424968,0.14008339215471619,0.15673973105177935,446.76666259765625,507.6691919796789
2024-09-25 15:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,4.490916698408023,4.536755891233121,7.8645249783386255,19.497505525258777,0.0,44.74199232,0.13402556,7.237428173563327,0.0,22.37099616,0.14993006126613345,0.16775719889389745,349.20000203450525,424.00213150822856
2024-09-25 16:00:00-04:00,31.08580106302202,0.0,31.08580106302202,0.0458391928250984,5.386429190069847,5.432268382894945,7.8645249783386255,19.244036466789993,0.0,44.74199232,0.13402556,7.133424821226602,0.0,22.37099616,0.07185664728483589,0.08040061991980084,342.76666768391925,417.2993638123505
2024-09-25 17:00:00-04:00,15.54290053151101,0.0,15.54290053151101,0.0458391928250984,3.6907674531558,3.736606645980898,7.8645249783386255,19.320563905233072,0.0,44.74199232,0.13402556,7.0796410305289275,0.0,22.37099616,0.14913216980301824,0.16686443572323506,453.6666666666667,528.3093183427219
2024-09-25 18:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,4.6372474453218455,4.683086638146944,7.8645249783386255,19.172701397346493,0.0,44.74199232,0.13402556,7.0168754677513565,0.0,22.37099616,0.04790443152322393,0.053600413279867226,236.7666727701823,311.1320671227367
2024-09-25 19:00:00-04:00,31.08580106302202,0.0,31.08580106302202,0.0458391928250984,5.391089703549355,5.436928896374453,7.835229011940254,19.200530324205012,0.0,44.74199232,0.13402556,7.359522029607629,0.0,22.37099616,0.13689862905947914,0.15317628999475688,446.56667280197144,521.4632837906333
2024-09-25 20:00:00-04:00,31.08580106302202,0.0,31.08580106302202,0.0458391928250984,4.7126889198826705,4.7585281127077685,7.786572451884909,19.02460079190047,0.0,44.74199232,0.13402556,7.342569786463239,0.0,22.37099616,0.0815059878985418,0.09119729630916792,287.49999698003137,362.2622840907023
2024-09-25 21:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,3.4455612007162455,3.491400393541344,7.7158158432091355,1.5609339208753539,0.0,22.37099616,0.13402556,3.68026243718463,0.0,13.04974776,0.0,0.0,115.96666669845581,155.20169861564045
