,Boiler 1 MBtu,Boiler 2 MBtu,Total Boiler NG Consumption (MBtu),Pump 4a kW (Correlated),Pump 4b kW (Correlated),Heating System kW,AHU 19 Total kW (Correlated),HRU Total kW (Correlated),Pump 1a kW (Formula Based),Pump 1b kW (Formula Based),Pump 2a kW (Correlated),Pump 2b kW (Correlated),Pump 3a kW (Formula Based),Pump 3b kW (Formula Based),Tower Fan 1 kW (Correlated),Tower Fan 2 kW (Correlated),Chiller kW,Total CHW kW,temperature_2m,weather_code,HDD,CDD,Boiler NG Consumption (MBtu/hr)/HDD,Heating System kW/HDD,AHU 19 Total kW/DD,HRU Total kW/DD,Total CHW kW/CDD
2024-09-04 13:00:00+00:00,0.0,0.0,0.0,0.13827498308984112,1.1913692786577281,1.3296442617475692,1.9277463847898202,5.463474961332982,14.913997439999997,0.0,0.18973679750934053,1.6388734251938062,5.59274904,0.0,0.01796416182120897,0.02010015497995021,85.0749994913737,107.44842051087801,60.7919,0.0,4.208099365234375,0.0,0.0,0.31597263903332595,0.45810381777485715,1.2983236580557045,inf
2024-09-04 14:00:00+00:00,3.8857251328777527,0.0,3.8857251328777527,0.0114597982062746,1.1939096571439431,1.2053694553502177,1.9321522008216612,5.441904072207741,1.24283312,4.786073702680529,0.0335063903511633,1.8182645943817417,5.59274904,0.0,0.08600751027813407,0.09623406331093778,125.0500005086263,138.7056689296288,66.4619,0.0,0.0,1.4618988037109375,inf,inf,1.3216730158866095,3.7224902697736755,94.88048596628799
2024-09-04 15:00:00+00:00,11.657175398633258,0.0,11.657175398633258,0.0114597982062746,1.3449476132973754,1.3564074115036502,1.9321522008216612,5.4521960914180845,0.0,5.417226944396437,0.0335063903511633,1.8027665471753163,0.46606242000000003,5.12668662,0.0837203947539427,0.0936750028353735,129.43333435058594,142.45697867009818,71.2319,0.0,0.0,6.231903076171875,inf,inf,0.3100420814003643,0.8748846098497495,22.85930588599694
2024-09-04 16:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.1637429480369572,1.1752027462432317,1.9321522008216612,5.450949713480192,0.0,5.50511776638026,0.0335063903511633,1.8004435798760978,0.0,5.59274904,0.05325020966633677,0.05958182060821467,142.5083351135254,155.55298392040746,74.0219,0.0,0.0,9.021896362304688,,inf,0.21416253559446602,0.6041911250782447,17.241717004236424
2024-09-04 17:00:00+00:00,3.8857251328777527,0.0,3.8857251328777527,0.0114597982062746,1.4070573763092125,1.418517174515487,1.9014403901503703,5.419126725444388,0.0,5.549355637742579,0.0335063903511633,1.8174856023550736,0.0,5.59274904,0.12586517108476633,0.14083092050500634,175.01666641235352,188.2764591743921,75.0119,0.0,0.0,10.01190185546875,inf,inf,0.18991800135473325,0.5412684626432216,18.80526416382626
2024-09-04 18:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.1780428419612021,1.1895026401674769,2.0447569689622926,5.4257576083556085,0.0,5.56929785307322,0.0335063903511633,1.8287652453227283,0.0,5.59274904,0.08405953379505832,0.09405446653393179,171.53333282470703,184.73576535378314,76.6319,0.0,0.0,11.63189697265625,,inf,0.17578877923085265,0.4664550950812443,15.881826136188433
2024-09-04 19:00:00+00:00,7.771450265755505,0.0,7.771450265755505,0.0114597982062746,1.2685902290356876,1.2800500272419622,2.0650879503446977,5.403892285520193,0.0,5.587694749006778,0.0335063903511633,1.8853342906659796,0.0,5.59274904,0.0930342906012546,0.10409634906133866,180.32499949137372,193.62141460106022,78.2519,0.0,0.0,13.251899719238281,inf,inf,0.1558333517530873,0.40778246138364294,14.610842120995885
2024-09-04 20:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.2909790417671925,1.302438839973467,2.0650879503446977,5.407843141678341,0.0,5.593837103529958,0.0335063903511633,1.931510320073337,0.0,5.59274904,0.12084918772373084,0.13521852155552508,179.38333638509113,192.79100694832485,78.7019,0.0,0.0,13.701896667480469,,inf,0.15071548125493417,0.39467843561491006,14.070388328492308
2024-09-04 21:00:00+00:00,3.8857251328777527,0.0,3.8857251328777527,0.0114597982062746,1.2077589739459385,1.219218772152213,2.019749384483136,5.399219268507913,0.0,5.592303825665545,0.0335063903511633,1.8796066678471801,0.0,5.59274904,0.07518375829019057,0.08412333448387097,182.17499923706055,195.4324722536985,78.2519,0.0,0.0,13.251899719238281,inf,inf,0.15241206372479485,0.40742983141274935,14.74750612321506
2024-09-04 22:00:00+00:00,3.8857251328777527,0.0,3.8857251328777527,0.0114597982062746,1.2949386729538697,1.3063984711601442,2.0040223804015325,5.407229348214761,0.0,5.590758146240713,0.0335063903511633,1.835757121959947,0.0,5.59274904,0.08665525878150729,0.0969588310699579,175.5666669209798,188.8030517093831,75.2819,0.0,0.0,10.281898498535156,inf,inf,0.19490781597260876,0.5258979505570026,18.362664418082083
2024-09-04 23:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.1235264567422656,1.13498625494854,2.0305663326359484,5.432820012997615,0.0,5.592294582600015,0.0335063903511633,1.8369821890816165,0.0,5.59274904,0.12057377381181725,0.13491036009671648,175.88333638509113,189.19435272103246,71.9519,0.0,0.0,6.951896667480469,,inf,0.2920881062767398,0.7814874519656226,27.214782061713375
2024-09-05 00:00:00+00:00,7.771450265755505,0.0,7.771450265755505,0.0114597982062746,1.431393330288747,1.4428531284950215,2.075063447511533,5.43415762837833,0.0,5.5892370375175755,0.0335063903511633,1.8489746391472561,0.0,5.59274904,0.06364645257137455,0.07121420822975993,148.4749984741211,161.67432624193822,68.6219,0.0,0.0,3.6219024658203125,inf,inf,0.5729208522575604,1.500360012358192,44.63795692116219
2024-09-05 01:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.1810935125460329,0.1925533107523075,2.039073414322962,1.054294299867645,0.0,2.796810434873813,0.0335063903511633,0.5883340019174226,0.0,1.8642496800000001,0.0,0.0,15.133333086967468,20.41623359410987,64.5719,0.0,0.4281005859375,0.0,0.0,0.44978520720926807,4.763070832658598,2.462725664247433,inf
2024-09-05 02:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,2.029953987286999,0.6698674703758454,0.0,9.321565673425892,0.0335063903511633,1.509648992624733,0.0,5.12668662,0.006845684386206273,0.007659656959008126,72.11666719118755,88.12258020893455,63.8519,0.0,1.148101806640625,0.0,0.0,0.07185677203726737,1.768095804349177,0.5834565075164323,inf
2024-09-05 03:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,1.182304261620458,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,62.5919,0.0,2.408100128173828,0.0,0.0,0.034258911757922984,0.4909697266272118,0.27817259861359517,inf
2024-09-05 04:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,61.961903,0.0,3.038097381591797,0.0,0.0,0.027154787827151645,0.008746312586579845,0.22048913719311772,inf
2024-09-05 05:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,60.6119,0.0,4.388099670410156,0.0,0.0,0.018800596155929845,0.006055502692213894,0.15265548202856405,inf
2024-09-05 06:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,58.0919,0.0,6.908100128173828,0.0,0.0,0.011942341347788045,0.0038465205881281876,0.09696840780345295,inf
2024-09-05 07:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,56.741898,0.0,8.258102416992188,0.0,0.0,0.009990054086226557,0.0032177064446664806,0.08111639170246913,inf
2024-09-05 08:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,55.3919,0.0,9.608100891113281,0.0,0.0,0.00858638879111428,0.0027655984953747414,0.06971902959464328,inf
2024-09-05 09:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,54.0419,0.0,10.958099365234375,0.0,0.0,0.007528576539202215,0.002424886696334795,0.061129895618674934,inf
2024-09-05 10:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,53.2319,0.0,11.76810073852539,0.0,0.0,0.00701038269712227,0.002257981126969962,0.056922309322428824,inf
2024-09-05 11:00:00+00:00,287.5436598329537,0.0,287.5436598329537,0.0114597982062746,1.3309723371952733,1.3424321354015478,1.7530405757892813,5.041209999411435,0.0,4.80657773831971,0.0335063903511633,1.886476670178608,0.0,5.12668662,0.07806640049224657,0.08734873155999076,138.6750005086263,150.69366305952803,53.0519,0.0,11.948101043701172,0.0,24.06605524854861,0.11235527139346167,0.14672127138675758,0.4219256249150213,inf
2024-09-05 12:00:00+00:00,38.85725132877753,0.0,38.85725132877753,0.0114597982062746,1.4714262802436493,1.4828860784499236,1.9482889005989372,5.441027097289512,0.0,5.4278293008446985,0.0335063903511633,1.9178344715755304,0.0,5.59274904,0.031704412260062,0.03547416274235011,125.45000076293945,138.48909854071326,57.911903,1.0,7.088096618652344,0.0,5.482043123752655,0.2092079380729243,0.27486771208394795,0.7676287993833825,inf
2024-09-05 13:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.1900284458294301,1.2014882440357046,1.9514971633494038,5.484142201837616,0.0,5.521859925251934,0.0335063903511633,1.8794842282978819,0.0,5.59274904,0.03978567228452623,0.04451630901901261,110.96666844685873,124.07857001206324,62.951897,0.0,2.0481033325195312,0.0,0.0,0.5866345828155362,0.9528313988673195,2.677668706827964,inf
2024-09-05 14:00:00+00:00,11.657175398633258,0.0,11.657175398633258,0.0114597982062746,1.1818651911695677,1.1933249893758422,1.9514971633494038,5.4130740976572564,0.0,5.560082747181124,0.0335063903511633,1.8663115350638981,0.0,5.59274904,0.07610206745870213,0.08515083338920809,126.55000178019205,139.76390439363615,69.3419,0.0,0.0,4.3419036865234375,inf,inf,0.44945657578875675,1.2467052446277327,32.18954506693471
2024-09-05 15:00:00+00:00,7.771450265755505,0.0,7.771450265755505,0.0114597982062746,1.2069190149762117,1.2183788131824862,2.0460005268998143,5.413006046210951,0.0,5.586158312647475,0.0335063903511633,1.834579127244562,0.0,5.59274904,0.07424008521131423,0.08306745582253384,169.94999949137372,183.15429990265073,74.2019,0.0,0.0,9.201896667480469,inf,inf,0.22234552297575633,0.5882489492998254,19.903972683144616
2024-09-05 16:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.175054259662038,1.1865140578683124,2.0646714256820826,5.411246116451976,0.0,5.596915828400059,0.0335063903511633,1.8574689446062116,0.0,5.59274904,0.07357248479195792,0.08232047569469406,169.85833358764648,183.09486675149057,77.0819,0.0,0.0,12.081901550292969,,inf,0.17088960848485124,0.44788033522097037,15.154474317583789
2024-09-05 17:00:00+00:00,7.771450265755505,0.0,7.771450265755505,0.0114597982062746,1.419878818500812,1.4313386167070865,2.046119474674843,5.4428038606801135,0.0,5.609230973883781,0.0335063903511633,1.8259581196922798,0.0,5.59274904,0.08089732529293973,0.0905162618793479,171.47500228881836,184.70786039991788,78.1619,0.0,0.0,13.161903381347656,inf,inf,0.15545771879578554,0.41352710949036164,14.033521979934601
2024-09-05 18:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.1285564630554457,1.1400162612617204,2.005683375359444,5.383801380949,0.0,5.604615685755333,0.0335063903511633,1.8765477702921842,0.0,5.59274904,0.08719693817292781,0.0975649177788932,181.8416697184245,195.133850460775,79.4219,0.0,0.0,14.421897888183594,,inf,0.13907208266970023,0.37330741229003933,13.530386359249952
2024-09-05 19:00:00+00:00,11.657175398633257,0.0,11.657175398633257,0.0114597982062746,1.2692413520611678,1.2807011502674424,2.005683375359444,5.376903656512888,0.0,5.610767170029174,0.0335063903511633,1.8575538541939083,0.0,5.59274904,0.10487980293251521,0.11735032862603766,181.83333460489908,195.15014119103188,79.4219,0.0,0.0,14.421897888183594,inf,inf,0.13907208266970023,0.3728291309646831,13.531515942220459
2024-09-05 20:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.1848012176864722,1.196261015892747,2.0601375690959265,5.413383275147591,0.0,5.615385376438602,0.0335063903511633,1.8421540618588585,0.0,5.59274904,0.1238927783615351,0.13862400432306307,184.05833435058594,197.40464600191916,79.7819,0.0,0.0,14.781898498535156,,inf,0.13936894298794436,0.36621705092103307,13.354485286276415
2024-09-05 21:00:00+00:00,15.54290053151101,0.0,15.54290053151101,0.0114597982062746,1.2674687425831406,1.278928540789415,2.0514863805862293,5.38511106271308,0.0,5.604606675108949,0.0335063903511633,1.8466160639398095,0.0,5.59274904,0.10629990124911044,0.11893928092642446,180.10833358764648,193.41105093922192,79.4219,0.0,0.0,14.421897888183594,inf,inf,0.14224801732004286,0.3733982243159068,13.410929160557357
2024-09-05 22:00:00+00:00,3.8857251328777527,0.0,3.8857251328777527,0.0114597982062746,1.3388757854993505,1.350335583705625,2.0065174454231833,5.39865376299721,0.0,5.607679428723279,0.0335063903511633,1.836243950803337,0.0,5.59274904,0.07196309918654488,0.08051972927450143,176.91666920979816,190.13933084813698,75.4619,0.0,0.0,10.461898803710938,inf,inf,0.19179285549115158,0.5160300117873683,18.174457086192874
2024-09-05 23:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,1.0865235983675006,1.0979833965737753,2.0065335869075156,5.412320013990688,0.0,5.626179186569453,0.0335063903511633,1.8226713990127048,0.0,5.59274904,0.06455779764687769,0.07223391499037263,146.5833339691162,159.7952316976868,72.9419,0.0,0.0,7.941902160644531,,inf,0.2526515117311233,0.6814891325167681,20.120523832381046
2024-09-06 00:00:00+00:00,7.771450265755505,0.0,7.771450265755505,0.0114597982062746,1.4149751374418458,1.4264349356481203,2.0430777391610615,5.411370655788813,0.0,5.601521978983078,0.0335063903511633,1.8368759112350181,0.0,5.59274904,0.06879267885780962,0.07697233638228607,171.09166717529297,184.30208551110232,70.3319,0.0,0.0,5.331901550292969,inf,inf,0.383179944320015,1.0149044585212714,34.565920576867285
2024-09-06 01:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.17991143031272372,0.19137122851899832,2.062611673803434,1.049403869348306,0.0,7.463598174974062,0.0335063903511633,1.0970799749974784,0.0,4.19456178,0.006764862153711984,0.007569224718688246,55.475000778834016,68.27808118602913,66.7319,0.0,0.0,1.731903076171875,,inf,1.1909509846027546,0.6059252874981109,39.423731111413055
2024-09-06 02:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,2.06090220997447,0.6698674703758454,0.0,6.52487388,0.0335063903511633,1.0085926599490815,0.0,3.26243694,0.01341571214304771,0.01501088088191755,44.308332324028015,55.16616878735323,65.3819,0.0,0.0,0.38189697265625,,inf,5.396487423401265,1.7540528423586144,144.45301413009355
2024-09-06 03:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,1.1965473527672812,0.6698674703758454,0.0,2.1673076887556655,0.0335063903511633,0.3000207167535983,0.0,1.39818726,0.0,0.0,1.0666666825612385,4.965688738421665,64.7519,0.0,0.24810028076171875,0.0,0.0,0.332522355646119,4.822837560254408,2.699986748580916,inf
2024-09-06 04:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,63.4919,0.0,1.5080986022949219,0.0,0.0,0.05470390972434363,0.017619636625507053,0.44418015463742666,inf
2024-09-06 05:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,62.6819,0.0,2.3180999755859375,0.0,0.0,0.03558901283992174,0.01146290049942952,0.2889726402790395,inf
2024-09-06 06:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,61.8719,0.0,3.128101348876953,0.0,0.0,0.026373470867550007,0.00849465743090821,0.21414506618090884,inf
2024-09-06 07:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,60.8819,0.0,4.118099212646484,0.0,0.0,0.020033244838298235,0.006452527730820523,0.1626642379859899,inf
2024-09-06 08:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,60.2519,0.0,4.748100280761719,0.0,0.0,0.017375136352873164,0.005596374928207863,0.14108115472834562,inf
2024-09-06 09:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,58.901897,0.0,6.098102569580078,0.0,0.0,0.01352861629564738,0.004357445461876085,0.10984850824212575,inf
2024-09-06 10:00:00+00:00,0.0,0.0,0.0,0.0114597982062746,0.0710390915890756,0.08249888979535021,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,57.5519,0.0,7.448101043701172,0.0,0.0,0.011076499809991055,0.0035676408270996214,0.08993802130844472,inf
2024-09-06 11:00:00+00:00,287.54365983295367,0.0,287.54365983295367,0.0114597982062746,1.3549185971003648,1.3663783953066393,1.7790299468473383,5.118592631378617,0.0,4.79765640460786,0.0335063903511633,1.8866369108738765,0.0,5.12668662,0.10521132673233928,0.11772127160808865,140.7833340962728,152.85075302044612,56.651897,0.0,8.348102569580078,0.0,34.444193448310436,0.16367532429292733,0.2131059042482304,0.613144434764185,inf
2024-09-06 12:00:00+00:00,27.20007593014427,0.0,27.20007593014427,0.0114597982062746,1.47641968510281,1.4878794833090845,1.9854366692945673,5.478959575437607,0.0,5.420275095845618,0.0335063903511633,1.9213508860750963,0.0,5.59274904,0.05432472766211502,0.06078410204270882,153.70000076293945,166.78299100491614,61.0619,0.0,3.938098907470703,0.0,6.906905227429618,0.3778166872565156,0.5041611995900176,1.391270179894121,inf
2024-09-06 13:00:00+00:00,11.657175398633258,0.0,11.657175398633258,0.0114597982062746,1.1417855000192958,1.1532452982255705,1.990761180077105,5.4174232076099305,0.0,5.514244919640159,0.0335063903511633,1.8453294424234195,0.0,5.59274904,0.025739364516412167,0.028799852785477607,73.0416659116745,86.08203492139113,64.5719,0.0,0.4281005859375,0.0,27.229991692501756,2.6938652646318433,4.650218302592428,12.654556862486613,inf
2024-09-06 14:00:00+00:00,0.0,930.3385708941265,930.3385708941265,0.0114597982062746,1.4377125534298734,1.449172351636148,1.9928297297660404,5.4010621584396485,0.0,5.546304271759752,0.0335063903511633,1.887976312877545,0.0,5.59274904,0.23192495024144358,0.2461014247761838,143.1166674296061,156.6552298196122,68.2619,0.0,0.0,3.26190185546875,inf,inf,0.6109410454594018,1.6558015531290384,48.02573368569366
2024-09-06 15:00:00+00:00,229.2577828397874,957.5869809203143,1186.8447637601018,0.0114597982062746,1.3968374153851892,1.4082972135914638,2.0173871023712,5.427028614929782,0.0,5.566219136472695,0.0335063903511633,1.846721773844796,0.0,5.59274904,0.1026203128205893,0.11482217830778813,171.20833333333334,184.46497216513038,70.9619,0.0,0.0,5.9618988037109375,inf,inf,0.33837996396642844,0.9102852620631149,30.940641268568932
2024-09-06 16:00:00+00:00,54.40015186028854,646.1765806210251,700.5767324813137,0.0114597982062746,1.4418987654771631,1.4533585636834376,2.0291129148183695,5.412702721920899,0.0,5.593834177454211,0.0335063903511633,1.8298462679096703,0.0,5.59274904,0.07442841229518338,0.07657812390613586,172.25000254313153,185.45094495504787,73.1219,0.0,0.0,8.121902465820312,inf,inf,0.24983221891146276,0.666432864061021,22.833436591425173
2024-09-06 17:00:00+00:00,0.0,1035.4395809951366,1035.4395809951366,0.0114597982062746,1.4705947402458386,1.482054538452113,2.024909568598282,5.401047667763432,0.0,5.58155543363946,0.0335063903511633,1.8596571444904808,0.0,5.59274904,0.08482133605317824,0.0949068493840021,147.2583351135254,160.50553130744368,75.6419,0.0,0.0,10.641899108886719,inf,inf,0.19027708756488237,0.5075266747504856,15.082414300790589
2024-09-06 18:00:00+00:00,310.8580106302202,568.3239805462028,879.181991176423,0.0114597982062746,1.3535964629552701,1.3650562611615444,2.028950907670777,5.396290079211156,0.0,5.584624915444032,0.0335063903511633,1.8570429229073924,0.0,5.59274904,0.0689993297576924,0.0772035586990148,178.85833613077799,192.0724622879373,77.1719,0.0,0.0,12.171897888183594,inf,inf,0.16669141709120566,0.44334007143206833,15.77999290270091
2024-09-06 19:00:00+00:00,0.0,980.942760942761,980.942760942761,0.0114597982062746,1.4607000327428397,1.4721598309491142,2.0852013387895028,5.381894966965303,0.0,5.598455309939386,0.0335063903511633,1.8472993366134132,0.0,5.59274904,0.07718633946060878,0.0863640286106525,181.20000076293945,194.43556120791467,77.7119,0.0,0.0,12.711898803710938,inf,inf,0.16403539478939036,0.42337459179538045,15.295556093567534
2024-09-06 20:00:00+00:00,279.77220956719816,891.4122708567154,1171.1844804239136,0.0114597982062746,1.3218573010597572,1.333317099266032,2.0852013387895028,5.399389726217853,0.0,5.601525024163101,0.0335063903511633,1.833228627390642,0.0,5.59274904,0.09123127202842843,0.10207894612841988,181.8083356221517,195.06265492221345,77.9819,0.0,0.0,12.981903076171875,inf,inf,0.16062370259233136,0.41591665679035666,15.025736502396832
2024-09-06 21:00:00+00:00,15.54290053151101,622.8208005985784,638.3637011300893,0.0114597982062746,1.35396273170439,1.3654225299106648,2.086890597476216,5.382437717664752,0.0,5.596912902324312,0.0335063903511633,1.8686873498403676,0.0,5.59274904,0.11320982855253474,0.126670819479759,184.29166666666666,197.62340299721478,77.5319,0.0,0.0,12.531898498535156,inf,inf,0.16652629270179223,0.4294989875870684,15.7696300381235
2024-09-06 22:00:00+00:00,0.0,1015.976430976431,1015.976430976431,0.0114597982062746,1.34988289638058,1.3613426945868545,2.116684716604222,5.397120841537392,0.0,5.598455309939386,0.0335063903511633,1.8485615181034711,0.0,5.59274904,0.08181683686100487,0.09154510615318123,180.21666590372723,193.46330010513543,75.551895,0.0,0.0,10.551895141601562,inf,inf,0.20059758822460705,0.5114835552391794,18.334460067025613
2024-09-06 23:00:00+00:00,345.8295368261199,576.109240553685,921.938777379805,0.0114597982062746,1.3733781487260452,1.3848379469323198,2.216017287697042,5.411359438599844,0.0,5.59690974382942,0.0335063903511633,1.814981532806848,0.0,5.59274904,0.09562280249809654,0.10699264284959327,174.79166666666666,188.03242881900178,72.7619,0.0,0.0,7.76190185546875,inf,inf,0.28549926666951064,0.6971692684811776,24.225045912751533
2024-09-07 00:00:00+00:00,0.0,879.734380845492,879.734380845492,0.0114597982062746,1.4194109606042087,1.4308707588104832,2.2086547168988715,5.393305245293606,0.0,5.590776399952626,0.0335063903511633,1.8133656162466818,0.0,5.59274904,0.11279914084703618,0.12621129976428108,157.06666692097983,170.3360748081416,69.7019,0.0,0.0,4.701896667480469,inf,inf,0.4697369749051479,1.1470488670231944,36.22709873363017
2024-09-07 01:00:00+00:00,0.0,945.9090909090909,945.9090909090909,0.0114597982062746,1.4437229264199773,1.455182724626252,2.0756705650139406,1.0498425069615247,0.0,1.864685594873813,0.0335063903511633,0.4241607272990451,0.0,1.39818726,0.0,0.0,1.0,4.720539972524022,68.0819,0.0,0.0,3.0819015502929688,inf,inf,0.6735032028575427,0.34064764556211263,1.5316971991124384
2024-09-07 02:00:00+00:00,128.22892938496582,914.768050879162,1042.9969802641278,0.0114597982062746,1.361279920916609,1.3727397191228836,2.061328827854351,0.6698674703758454,0.0,11.18549808,0.0335063903511633,1.8176044942718323,0.0,5.59274904,0.00629196231666933,0.007040095661114948,85.35833283265431,104.00102289525509,66.0119,0.0,0.0,1.01190185546875,inf,inf,2.0370837514666555,0.6619885779985434,102.77777665214182
2024-09-07 03:00:00+00:00,85.48595292331055,303.625140291807,389.11109321511753,0.0114597982062746,1.388211788820319,1.3996715870265934,1.1965523835373466,0.6698674703758454,0.0,1.8642496800000001,0.0335063903511633,0.2994043964839754,0.0,0.9321248400000001,0.005988053940402991,0.006700051659983403,15.041666666666666,18.18364007910219,64.9319,0.0,0.0680999755859375,0.0,5713.821332051522,20.55318779461681,17.57052588113456,9.836530257349631,inf
2024-09-07 04:00:00+00:00,0.0,622.8208005985784,622.8208005985784,0.0114597982062746,1.3941887362380134,1.405648534444288,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,63.7619,0.0,1.23809814453125,0.0,503.0463888098156,1.1353288433983344,0.021462070260941993,0.5410455328882352,inf
2024-09-07 05:00:00+00:00,0.0,883.6270108492331,883.6270108492331,0.0114597982062746,1.400902415808946,1.4123622140152206,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,63.2219,1.0,1.7780990600585938,0.0,496.9503840917136,0.79431019662576,0.014944133296485725,0.3767323685294402,inf
2024-09-07 06:00:00+00:00,0.0,934.2312008978676,934.2312008978676,0.0114597982062746,1.3799383877178173,1.3913981859240918,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,62.2319,0.0,2.7681007385253906,0.0,337.49898907058804,0.5026544614360065,0.00959941558414055,0.2419953367494472,inf
2024-09-07 07:00:00+00:00,0.0,934.2312008978676,934.2312008978676,0.0114597982062746,1.3861986002844073,1.3976583984906816,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,60.8819,0.0,4.118099212646484,0.0,226.85980901792956,0.33939405689851765,0.006452527730820523,0.1626642379859899,inf
2024-09-07 08:00:00+00:00,155.42900531511012,934.2312008978676,1089.6602062129778,0.0114597982062746,1.3698346246171753,1.3812944228234496,0.0265721493678716,0.6698674703758454,0.0,0.0,0.0335063903511633,0.008572201074176,0.0,0.0,0.0,0.0,0.0,0.0420785914253393,60.4319,0.0,4.5680999755859375,0.0,238.53685603131092,0.30237832582599616,0.00581689313059819,0.14664028238347024,inf
